Calendar,Mandi Modal Price (AgMarknet),WPI_Paddy,MSP_Fixed,USD_INR_Price,Area,Production,Yield
2018-06-01,1619.59,153.9,1550,66.995,5897871.0,15441958.0,2.62
2018-06-02,1629.25,153.9,1550,66.995,5897871.0,15441958.0,2.62
2018-06-03,1585.42,153.9,1550,66.995,5897871.0,15441958.0,2.62
2018-06-04,1650.88,153.9,1550,67.07,5897871.0,15441958.0,2.62
2018-06-05,1656.13,153.9,1550,67.1,5897871.0,15441958.0,2.62
2018-06-06,1601.54,153.9,1550,66.84,5897871.0,15441958.0,2.62
2018-06-07,1612.79,153.9,1550,67.42,5897871.0,15441958.0,2.62
2018-06-08,1583.43,153.9,1550,67.53,5897871.0,15441958.0,2.62
2018-06-09,1631.3,153.9,1550,67.53,5897871.0,15441958.0,2.62
2018-06-10,1595.65,153.9,1550,67.53,5897871.0,15441958.0,2.62
2018-06-11,1637.96,153.9,1550,67.47,5897871.0,15441958.0,2.62
2018-06-12,1605.58,153.9,1550,67.48,5897871.0,15441958.0,2.62
2018-06-13,1595.26,153.9,1550,67.645,5897871.0,15441958.0,2.62
2018-06-14,1602.46,153.9,1550,67.69,5897871.0,15441958.0,2.62
2018-06-15,1581.06,153.9,1550,68.06,5897871.0,15441958.0,2.62
2018-06-16,1623.44,153.9,1550,68.06,5897871.0,15441958.0,2.62
2018-06-17,1549.25,153.9,1550,68.06,5897871.0,15441958.0,2.62
2018-06-18,1618.12,153.9,1550,68.04,5897871.0,15441958.0,2.62
2018-06-19,1617.21,153.9,1550,68.31,5897871.0,15441958.0,2.62
2018-06-20,1568.98,153.9,1550,68.06,5897871.0,15441958.0,2.62
2018-06-21,1578.81,153.9,1550,67.945,5897871.0,15441958.0,2.62
2018-06-22,1563.78,153.9,1550,67.87,5897871.0,15441958.0,2.62
2018-06-23,1543.02,153.9,1550,67.87,5897871.0,15441958.0,2.62
2018-06-24,1639.13,153.9,1550,67.87,5897871.0,15441958.0,2.62
2018-06-25,1602.46,153.9,1550,68.115,5897871.0,15441958.0,2.62
2018-06-26,1549.28,153.9,1550,68.37,5897871.0,15441958.0,2.62
2018-06-27,1510.58,153.9,1550,68.64,5897871.0,15441958.0,2.62
2018-06-28,1754.09,153.9,1550,68.84,5897871.0,15441958.0,2.62
2018-06-29,1701.58,153.9,1550,68.46,5897871.0,15441958.0,2.62
2018-06-30,1748.8,153.9,1550,68.46,5897871.0,15441958.0,2.62
2018-07-01,1851.58,155.0,1550,68.46,5897871.0,15441958.0,2.62
2018-07-02,1602.86,155.0,1550,68.72,5897871.0,15441958.0,2.62
2018-07-03,1579.81,155.0,1550,68.55,5897871.0,15441958.0,2.62
2018-07-04,1597.83,155.0,1550,68.69,5897871.0,15441958.0,2.62
2018-07-05,1602.2,155.0,1550,68.88,5897871.0,15441958.0,2.62
2018-07-06,1640.54,155.0,1550,68.805,5897871.0,15441958.0,2.62
2018-07-07,1650.7,155.0,1550,68.805,5897871.0,15441958.0,2.62
2018-07-08,1890.89,155.0,1550,68.805,5897871.0,15441958.0,2.62
2018-07-09,1618.67,155.0,1550,68.66,5897871.0,15441958.0,2.62
2018-07-10,1655.02,155.0,1550,68.755,5897871.0,15441958.0,2.62
2018-07-11,1636.02,155.0,1550,68.73,5897871.0,15441958.0,2.62
2018-07-12,1563.87,155.0,1550,68.52,5897871.0,15441958.0,2.62
2018-07-13,1536.44,155.0,1550,68.5,5897871.0,15441958.0,2.62
2018-07-14,1620.87,155.0,1550,68.5,5897871.0,15441958.0,2.62
2018-07-15,1926.95,155.0,1550,68.5,5897871.0,15441958.0,2.62
2018-07-16,1640.86,155.0,1550,68.55,5897871.0,15441958.0,2.62
2018-07-17,1552.35,155.0,1550,68.43,5897871.0,15441958.0,2.62
2018-07-18,1560.41,155.0,1550,68.625,5897871.0,15441958.0,2.62
2018-07-19,1520.58,155.0,1550,69.02,5897871.0,15441958.0,2.62
2018-07-20,1515.78,155.0,1550,68.74,5897871.0,15441958.0,2.62
2018-07-21,1678.93,155.0,1550,68.74,5897871.0,15441958.0,2.62
2018-07-22,1461.76,155.0,1550,68.74,5897871.0,15441958.0,2.62
2018-07-23,1461.57,155.0,1550,68.845,5897871.0,15441958.0,2.62
2018-07-24,1510.22,155.0,1550,68.947,5897871.0,15441958.0,2.62
2018-07-25,1470.1,155.0,1550,68.73,5897871.0,15441958.0,2.62
2018-07-26,1480.58,155.0,1550,68.66,5897871.0,15441958.0,2.62
2018-07-27,1448.1,155.0,1550,68.605,5897871.0,15441958.0,2.62
2018-07-28,1620.67,155.0,1550,68.605,5897871.0,15441958.0,2.62
2018-07-29,1394.34,155.0,1550,68.605,5897871.0,15441958.0,2.62
2018-07-30,1469.02,155.0,1550,68.605,5897871.0,15441958.0,2.62
2018-07-31,1545.18,155.0,1550,68.46,5897871.0,15441958.0,2.62
2018-08-01,1703.72,155.6,1550,68.35,5897871.0,15441958.0,2.62
2018-08-02,1706.38,155.6,1550,68.625,5897871.0,15441958.0,2.62
2018-08-03,1684.75,155.6,1550,68.545,5897871.0,15441958.0,2.62
2018-08-04,1677.17,155.6,1550,68.545,5897871.0,15441958.0,2.62
2018-08-05,1647.91,155.6,1550,68.545,5897871.0,15441958.0,2.62
2018-08-06,1696.16,155.6,1550,68.83,5897871.0,15441958.0,2.62
2018-08-07,1498.89,155.6,1550,68.63,5897871.0,15441958.0,2.62
2018-08-08,1746.4,155.6,1550,68.66,5897871.0,15441958.0,2.62
2018-08-09,1697.62,155.6,1550,68.76,5897871.0,15441958.0,2.62
2018-08-10,1637.9,155.6,1550,68.89,5897871.0,15441958.0,2.62
2018-08-11,1685.26,155.6,1550,68.89,5897871.0,15441958.0,2.62
2018-08-12,1667.94,155.6,1550,68.89,5897871.0,15441958.0,2.62
2018-08-13,1682.74,155.6,1550,70.02,5897871.0,15441958.0,2.62
2018-08-14,1637.86,155.6,1550,69.96,5897871.0,15441958.0,2.62
2018-08-15,1743.89,155.6,1550,69.92,5897871.0,15441958.0,2.62
2018-08-16,1693.49,155.6,1550,70.09,5897871.0,15441958.0,2.62
2018-08-17,1673.42,155.6,1550,70.1,5897871.0,15441958.0,2.62
2018-08-18,1820.31,155.6,1550,70.1,5897871.0,15441958.0,2.62
2018-08-19,1767.39,155.6,1550,70.1,5897871.0,15441958.0,2.62
2018-08-20,1838.28,155.6,1550,69.82,5897871.0,15441958.0,2.62
2018-08-21,1754.14,155.6,1550,69.86,5897871.0,15441958.0,2.62
2018-08-22,1667.33,155.6,1550,69.87,5897871.0,15441958.0,2.62
2018-08-23,1701.23,155.6,1550,70.105,5897871.0,15441958.0,2.62
2018-08-24,1637.25,155.6,1550,69.97,5897871.0,15441958.0,2.62
2018-08-25,1746.16,155.6,1550,69.97,5897871.0,15441958.0,2.62
2018-08-26,1845.65,155.6,1550,69.97,5897871.0,15441958.0,2.62
2018-08-27,1656.14,155.6,1550,70.165,5897871.0,15441958.0,2.62
2018-08-28,1777.12,155.6,1550,70.1,5897871.0,15441958.0,2.62
2018-08-29,1700.63,155.6,1550,70.535,5897871.0,15441958.0,2.62
2018-08-30,1688.25,155.6,1550,70.745,5897871.0,15441958.0,2.62
2018-08-31,1609.9,155.6,1550,71.005,5897871.0,15441958.0,2.62
2018-09-01,1673.86,155.7,1550,71.005,5897871.0,15441958.0,2.62
2018-09-02,1586.68,155.7,1550,71.005,5897871.0,15441958.0,2.62
2018-09-03,1687.13,155.7,1550,71.215,5897871.0,15441958.0,2.62
2018-09-04,1617.7,155.7,1550,71.585,5897871.0,15441958.0,2.62
2018-09-05,1670.38,155.7,1550,71.755,5897871.0,15441958.0,2.62
2018-09-06,1644.51,155.7,1550,71.95,5897871.0,15441958.0,2.62
2018-09-07,1563.79,155.7,1550,71.79,5897871.0,15441958.0,2.62
2018-09-08,1779.48,155.7,1550,71.79,5897871.0,15441958.0,2.62
2018-09-09,1725.47,155.7,1550,71.79,5897871.0,15441958.0,2.62
2018-09-10,1712.88,155.7,1550,72.455,5897871.0,15441958.0,2.62
2018-09-11,1766.37,155.7,1550,72.64,5897871.0,15441958.0,2.62
2018-09-12,1731.49,155.7,1550,72.16,5897871.0,15441958.0,2.62
2018-09-13,1768.1,155.7,1550,72.037,5897871.0,15441958.0,2.62
2018-09-14,1645.28,155.7,1550,71.88,5897871.0,15441958.0,2.62
2018-09-15,1817.32,155.7,1550,71.88,5897871.0,15441958.0,2.62
2018-09-16,1938.11,155.7,1550,71.88,5897871.0,15441958.0,2.62
2018-09-17,1845.89,155.7,1550,72.54,5897871.0,15441958.0,2.62
2018-09-18,1885.36,155.7,1550,72.71,5897871.0,15441958.0,2.62
2018-09-19,1866.97,155.7,1550,72.36,5897871.0,15441958.0,2.62
2018-09-20,1977.21,155.7,1550,72.015,5897871.0,15441958.0,2.62
2018-09-21,1710.82,155.7,1550,72.24,5897871.0,15441958.0,2.62
2018-09-22,1877.28,155.7,1550,72.24,5897871.0,15441958.0,2.62
2018-09-23,1906.35,155.7,1550,72.24,5897871.0,15441958.0,2.62
2018-09-24,1893.77,155.7,1550,72.67,5897871.0,15441958.0,2.62
2018-09-25,1758.28,155.7,1550,72.685,5897871.0,15441958.0,2.62
2018-09-26,1772.6,155.7,1550,72.6,5897871.0,15441958.0,2.62
2018-09-27,1911.98,155.7,1550,72.57,5897871.0,15441958.0,2.62
2018-09-28,1788.17,155.7,1550,72.51,5897871.0,15441958.0,2.62
2018-09-29,1911.14,155.7,1550,72.51,5897871.0,15441958.0,2.62
2018-09-30,1976.41,155.7,1550,72.51,5897871.0,15441958.0,2.62
2018-10-01,2052.0,155.7,1750,72.925,5894983.0,15932429.0,2.7
2018-10-02,1917.89,155.7,1750,72.925,5894983.0,15932429.0,2.7
2018-10-03,1791.61,155.7,1750,73.345,5894983.0,15932429.0,2.7
2018-10-04,1884.14,155.7,1750,73.63,5894983.0,15932429.0,2.7
2018-10-05,1812.73,155.7,1750,73.77,5894983.0,15932429.0,2.7
2018-10-06,1937.58,155.7,1750,73.77,5894983.0,15932429.0,2.7
2018-10-07,1887.82,155.7,1750,73.77,5894983.0,15932429.0,2.7
2018-10-08,2007.07,155.7,1750,74.065,5894983.0,15932429.0,2.7
2018-10-09,1952.51,155.7,1750,74.34,5894983.0,15932429.0,2.7
2018-10-10,1915.98,155.7,1750,74.25,5894983.0,15932429.0,2.7
2018-10-11,1798.05,155.7,1750,74.05,5894983.0,15932429.0,2.7
2018-10-12,1993.91,155.7,1750,73.61,5894983.0,15932429.0,2.7
2018-10-13,2024.84,155.7,1750,73.61,5894983.0,15932429.0,2.7
2018-10-14,1965.27,155.7,1750,73.61,5894983.0,15932429.0,2.7
2018-10-15,2042.73,155.7,1750,73.77,5894983.0,15932429.0,2.7
2018-10-16,1952.57,155.7,1750,73.465,5894983.0,15932429.0,2.7
2018-10-17,1909.17,155.7,1750,73.6,5894983.0,15932429.0,2.7
2018-10-18,1937.7,155.7,1750,73.53,5894983.0,15932429.0,2.7
2018-10-19,1932.84,155.7,1750,73.375,5894983.0,15932429.0,2.7
2018-10-20,1949.0,155.7,1750,73.375,5894983.0,15932429.0,2.7
2018-10-21,2006.52,155.7,1750,73.375,5894983.0,15932429.0,2.7
2018-10-22,2092.52,155.7,1750,73.56,5894983.0,15932429.0,2.7
2018-10-23,1939.67,155.7,1750,73.55,5894983.0,15932429.0,2.7
2018-10-24,1992.0,155.7,1750,73.23,5894983.0,15932429.0,2.7
2018-10-25,1881.51,155.7,1750,73.23,5894983.0,15932429.0,2.7
2018-10-26,1968.8,155.7,1750,73.46,5894983.0,15932429.0,2.7
2018-10-27,2000.99,155.7,1750,73.46,5894983.0,15932429.0,2.7
2018-10-28,1920.86,155.7,1750,73.46,5894983.0,15932429.0,2.7
2018-10-29,2041.23,155.7,1750,73.4,5894983.0,15932429.0,2.7
2018-10-30,1988.6,155.7,1750,73.68,5894983.0,15932429.0,2.7
2018-10-31,1912.82,155.7,1750,73.96,5894983.0,15932429.0,2.7
2018-11-01,1908.12,155.5,1750,73.455,5894983.0,15932429.0,2.7
2018-11-02,1939.62,155.5,1750,72.44,5894983.0,15932429.0,2.7
2018-11-03,2079.39,155.5,1750,72.44,5894983.0,15932429.0,2.7
2018-11-04,1929.19,155.5,1750,72.44,5894983.0,15932429.0,2.7
2018-11-05,2072.7,155.5,1750,73.08,5894983.0,15932429.0,2.7
2018-11-06,1874.9,155.5,1750,72.955,5894983.0,15932429.0,2.7
2018-11-07,1735.04,155.5,1750,72.45,5894983.0,15932429.0,2.7
2018-11-08,1866.98,155.5,1750,72.38,5894983.0,15932429.0,2.7
2018-11-09,2029.47,155.5,1750,72.48,5894983.0,15932429.0,2.7
2018-11-10,1997.04,155.5,1750,72.48,5894983.0,15932429.0,2.7
2018-11-11,2048.64,155.5,1750,72.48,5894983.0,15932429.0,2.7
2018-11-12,2113.09,155.5,1750,72.86,5894983.0,15932429.0,2.7
2018-11-13,1977.68,155.5,1750,72.615,5894983.0,15932429.0,2.7
2018-11-14,1929.69,155.5,1750,72.31,5894983.0,15932429.0,2.7
2018-11-15,1973.46,155.5,1750,71.915,5894983.0,15932429.0,2.7
2018-11-16,1949.99,155.5,1750,71.98,5894983.0,15932429.0,2.7
2018-11-17,1963.78,155.5,1750,71.98,5894983.0,15932429.0,2.7
2018-11-18,1910.54,155.5,1750,71.98,5894983.0,15932429.0,2.7
2018-11-19,2015.14,155.5,1750,71.61,5894983.0,15932429.0,2.7
2018-11-20,2046.78,155.5,1750,71.43,5894983.0,15932429.0,2.7
2018-11-21,2020.65,155.5,1750,71.305,5894983.0,15932429.0,2.7
2018-11-22,2031.01,155.5,1750,70.69,5894983.0,15932429.0,2.7
2018-11-23,2043.53,155.5,1750,70.655,5894983.0,15932429.0,2.7
2018-11-24,1986.76,155.5,1750,70.655,5894983.0,15932429.0,2.7
2018-11-25,1961.84,155.5,1750,70.655,5894983.0,15932429.0,2.7
2018-11-26,2018.44,155.5,1750,70.82,5894983.0,15932429.0,2.7
2018-11-27,1964.37,155.5,1750,70.785,5894983.0,15932429.0,2.7
2018-11-28,1904.62,155.5,1750,70.64,5894983.0,15932429.0,2.7
2018-11-29,1937.75,155.5,1750,69.78,5894983.0,15932429.0,2.7
2018-11-30,1939.78,155.5,1750,69.65,5894983.0,15932429.0,2.7
2018-12-01,2001.55,155.7,1750,69.65,5894983.0,15932429.0,2.7
2018-12-02,1950.97,155.7,1750,69.65,5894983.0,15932429.0,2.7
2018-12-03,1955.82,155.7,1750,70.44,5894983.0,15932429.0,2.7
2018-12-04,1945.46,155.7,1750,70.53,5894983.0,15932429.0,2.7
2018-12-05,1912.66,155.7,1750,70.56,5894983.0,15932429.0,2.7
2018-12-06,1939.48,155.7,1750,70.85,5894983.0,15932429.0,2.7
2018-12-07,1934.51,155.7,1750,70.86,5894983.0,15932429.0,2.7
2018-12-08,1931.15,155.7,1750,70.86,5894983.0,15932429.0,2.7
2018-12-09,1877.03,155.7,1750,70.86,5894983.0,15932429.0,2.7
2018-12-10,1934.64,155.7,1750,72.52,5894983.0,15932429.0,2.7
2018-12-11,1869.98,155.7,1750,72.291,5894983.0,15932429.0,2.7
2018-12-12,1858.59,155.7,1750,71.84,5894983.0,15932429.0,2.7
2018-12-13,1832.81,155.7,1750,71.53,5894983.0,15932429.0,2.7
2018-12-14,1842.12,155.7,1750,71.92,5894983.0,15932429.0,2.7
2018-12-15,1901.22,155.7,1750,71.92,5894983.0,15932429.0,2.7
2018-12-16,1848.52,155.7,1750,71.92,5894983.0,15932429.0,2.7
2018-12-17,1916.27,155.7,1750,71.61,5894983.0,15932429.0,2.7
2018-12-18,1844.78,155.7,1750,70.62,5894983.0,15932429.0,2.7
2018-12-19,1847.19,155.7,1750,70.279,5894983.0,15932429.0,2.7
2018-12-20,1857.91,155.7,1750,69.98,5894983.0,15932429.0,2.7
2018-12-21,1848.38,155.7,1750,70.14,5894983.0,15932429.0,2.7
2018-12-22,1830.24,155.7,1750,70.14,5894983.0,15932429.0,2.7
2018-12-23,1811.58,155.7,1750,70.14,5894983.0,15932429.0,2.7
2018-12-24,1883.72,155.7,1750,70.105,5894983.0,15932429.0,2.7
2018-12-25,1814.97,155.7,1750,70.05,5894983.0,15932429.0,2.7
2018-12-26,1807.79,155.7,1750,70.07,5894983.0,15932429.0,2.7
2018-12-27,1732.45,155.7,1750,70.361,5894983.0,15932429.0,2.7
2018-12-28,1761.95,155.7,1750,69.933,5894983.0,15932429.0,2.7
2018-12-29,1733.42,155.7,1750,69.933,5894983.0,15932429.0,2.7
2018-12-30,1692.53,155.7,1750,69.933,5894983.0,15932429.0,2.7
2018-12-31,1755.0,155.7,1750,69.57,5894983.0,15932429.0,2.7
2019-01-01,1733.06,155.8,1750,69.453,5894983.0,15932429.0,2.7
2019-01-02,1719.15,155.8,1750,70.0,5894983.0,15932429.0,2.7
2019-01-03,1714.96,155.8,1750,70.11,5894983.0,15932429.0,2.7
2019-01-04,1718.26,155.8,1750,69.55,5894983.0,15932429.0,2.7
2019-01-05,1745.24,155.8,1750,69.55,5894983.0,15932429.0,2.7
2019-01-06,1694.13,155.8,1750,69.55,5894983.0,15932429.0,2.7
2019-01-07,1730.61,155.8,1750,69.803,5894983.0,15932429.0,2.7
2019-01-08,1705.17,155.8,1750,70.14,5894983.0,15932429.0,2.7
2019-01-09,1711.43,155.8,1750,70.56,5894983.0,15932429.0,2.7
2019-01-10,1708.19,155.8,1750,70.42,5894983.0,15932429.0,2.7
2019-01-11,1723.03,155.8,1750,70.399,5894983.0,15932429.0,2.7
2019-01-12,1722.74,155.8,1750,70.399,5894983.0,15932429.0,2.7
2019-01-13,1707.13,155.8,1750,70.399,5894983.0,15932429.0,2.7
2019-01-14,1734.27,155.8,1750,70.76,5894983.0,15932429.0,2.7
2019-01-15,1696.85,155.8,1750,71.1,5894983.0,15932429.0,2.7
2019-01-16,1718.1,155.8,1750,70.98,5894983.0,15932429.0,2.7
2019-01-17,1719.77,155.8,1750,71.05,5894983.0,15932429.0,2.7
2019-01-18,1723.58,155.8,1750,71.21,5894983.0,15932429.0,2.7
2019-01-19,1716.9,155.8,1750,71.21,5894983.0,15932429.0,2.7
2019-01-20,1719.39,155.8,1750,71.21,5894983.0,15932429.0,2.7
2019-01-21,1740.43,155.8,1750,71.188,5894983.0,15932429.0,2.7
2019-01-22,1722.44,155.8,1750,71.26,5894983.0,15932429.0,2.7
2019-01-23,1710.06,155.8,1750,71.19,5894983.0,15932429.0,2.7
2019-01-24,1713.15,155.8,1750,71.0,5894983.0,15932429.0,2.7
2019-01-25,1688.21,155.8,1750,70.9,5894983.0,15932429.0,2.7
2019-01-26,1666.84,155.8,1750,70.9,5894983.0,15932429.0,2.7
2019-01-27,1690.49,155.8,1750,70.9,5894983.0,15932429.0,2.7
2019-01-28,1723.7,155.8,1750,71.07,5894983.0,15932429.0,2.7
2019-01-29,1714.67,155.8,1750,71.39,5894983.0,15932429.0,2.7
2019-01-30,1701.96,155.8,1750,71.235,5894983.0,15932429.0,2.7
2019-01-31,1714.06,155.8,1750,70.96,5894983.0,15932429.0,2.7
2019-02-01,1703.93,156.5,1750,71.435,5894983.0,15932429.0,2.7
2019-02-02,1724.24,156.5,1750,71.435,5894983.0,15932429.0,2.7
2019-02-03,1700.59,156.5,1750,71.435,5894983.0,15932429.0,2.7
2019-02-04,1734.41,156.5,1750,71.71,5894983.0,15932429.0,2.7
2019-02-05,1728.93,156.5,1750,71.53,5894983.0,15932429.0,2.7
2019-02-06,1728.73,156.5,1750,71.55,5894983.0,15932429.0,2.7
2019-02-07,1714.05,156.5,1750,71.3,5894983.0,15932429.0,2.7
2019-02-08,1735.5,156.5,1750,71.175,5894983.0,15932429.0,2.7
2019-02-09,1729.38,156.5,1750,71.175,5894983.0,15932429.0,2.7
2019-02-10,1723.49,156.5,1750,71.175,5894983.0,15932429.0,2.7
2019-02-11,1739.15,156.5,1750,71.14,5894983.0,15932429.0,2.7
2019-02-12,1728.9,156.5,1750,70.535,5894983.0,15932429.0,2.7
2019-02-13,1732.9,156.5,1750,70.875,5894983.0,15932429.0,2.7
2019-02-14,1726.43,156.5,1750,71.02,5894983.0,15932429.0,2.7
2019-02-15,1733.85,156.5,1750,71.33,5894983.0,15932429.0,2.7
2019-02-16,1729.09,156.5,1750,71.33,5894983.0,15932429.0,2.7
2019-02-17,1701.49,156.5,1750,71.33,5894983.0,15932429.0,2.7
2019-02-18,1726.18,156.5,1750,71.387,5894983.0,15932429.0,2.7
2019-02-19,1730.15,156.5,1750,71.3,5894983.0,15932429.0,2.7
2019-02-20,1715.26,156.5,1750,71.01,5894983.0,15932429.0,2.7
2019-02-21,1724.25,156.5,1750,71.165,5894983.0,15932429.0,2.7
2019-02-22,1730.09,156.5,1750,71.035,5894983.0,15932429.0,2.7
2019-02-23,1707.37,156.5,1750,71.035,5894983.0,15932429.0,2.7
2019-02-24,1708.27,156.5,1750,71.035,5894983.0,15932429.0,2.7
2019-02-25,1716.03,156.5,1750,70.834,5894983.0,15932429.0,2.7
2019-02-26,1721.11,156.5,1750,70.96,5894983.0,15932429.0,2.7
2019-02-27,1733.33,156.5,1750,71.2,5894983.0,15932429.0,2.7
2019-02-28,1727.8,156.5,1750,70.84,5894983.0,15932429.0,2.7
2019-03-01,1719.61,156.6,1750,71.0,5894983.0,15932429.0,2.7
2019-03-02,1713.39,156.6,1750,71.0,5894983.0,15932429.0,2.7
2019-03-03,1661.67,156.6,1750,71.0,5894983.0,15932429.0,2.7
2019-03-04,1728.64,156.6,1750,70.91,5894983.0,15932429.0,2.7
2019-03-05,1723.37,156.6,1750,70.49,5894983.0,15932429.0,2.7
2019-03-06,1714.72,156.6,1750,70.08,5894983.0,15932429.0,2.7
2019-03-07,1721.66,156.6,1750,70.116,5894983.0,15932429.0,2.7
2019-03-08,1717.97,156.6,1750,70.012,5894983.0,15932429.0,2.7
2019-03-09,1708.56,156.6,1750,70.012,5894983.0,15932429.0,2.7
2019-03-10,1691.67,156.6,1750,70.012,5894983.0,15932429.0,2.7
2019-03-11,1724.07,156.6,1750,69.85,5894983.0,15932429.0,2.7
2019-03-12,1720.8,156.6,1750,69.625,5894983.0,15932429.0,2.7
2019-03-13,1733.0,156.6,1750,69.529,5894983.0,15932429.0,2.7
2019-03-14,1713.04,156.6,1750,69.365,5894983.0,15932429.0,2.7
2019-03-15,1713.08,156.6,1750,68.963,5894983.0,15932429.0,2.7
2019-03-16,1726.58,156.6,1750,68.963,5894983.0,15932429.0,2.7
2019-03-17,1718.08,156.6,1750,68.963,5894983.0,15932429.0,2.7
2019-03-18,1709.61,156.6,1750,68.625,5894983.0,15932429.0,2.7
2019-03-19,1710.16,156.6,1750,69.015,5894983.0,15932429.0,2.7
2019-03-20,1731.73,156.6,1750,68.79,5894983.0,15932429.0,2.7
2019-03-21,1808.46,156.6,1750,68.81,5894983.0,15932429.0,2.7
2019-03-22,1737.02,156.6,1750,69.17,5894983.0,15932429.0,2.7
2019-03-23,1704.9,156.6,1750,69.17,5894983.0,15932429.0,2.7
2019-03-24,1688.52,156.6,1750,69.17,5894983.0,15932429.0,2.7
2019-03-25,1702.29,156.6,1750,68.89,5894983.0,15932429.0,2.7
2019-03-26,1710.78,156.6,1750,68.996,5894983.0,15932429.0,2.7
2019-03-27,1712.48,156.6,1750,69.1,5894983.0,15932429.0,2.7
2019-03-28,1722.76,156.6,1750,69.19,5894983.0,15932429.0,2.7
2019-03-29,1702.97,156.6,1750,69.185,5894983.0,15932429.0,2.7
2019-03-30,1712.16,156.6,1750,69.185,5894983.0,15932429.0,2.7
2019-03-31,1700.64,156.6,1750,69.185,5894983.0,15932429.0,2.7
2019-04-01,1692.66,157.0,1750,69.205,5894983.0,15932429.0,2.7
2019-04-02,1701.24,157.0,1750,68.92,5894983.0,15932429.0,2.7
2019-04-03,1664.09,157.0,1750,68.45,5894983.0,15932429.0,2.7
2019-04-04,1681.6,157.0,1750,68.98,5894983.0,15932429.0,2.7
2019-04-05,1684.71,157.0,1750,69.17,5894983.0,15932429.0,2.7
2019-04-06,1671.32,157.0,1750,69.17,5894983.0,15932429.0,2.7
2019-04-07,1672.91,157.0,1750,69.17,5894983.0,15932429.0,2.7
2019-04-08,1677.06,157.0,1750,69.555,5894983.0,15932429.0,2.7
2019-04-09,1712.47,157.0,1750,69.28,5894983.0,15932429.0,2.7
2019-04-10,1675.9,157.0,1750,69.15,5894983.0,15932429.0,2.7
2019-04-11,1667.88,157.0,1750,69.02,5894983.0,15932429.0,2.7
2019-04-12,1669.25,157.0,1750,69.19,5894983.0,15932429.0,2.7
2019-04-13,1670.16,157.0,1750,69.19,5894983.0,15932429.0,2.7
2019-04-14,1650.19,157.0,1750,69.19,5894983.0,15932429.0,2.7
2019-04-15,1601.58,157.0,1750,69.395,5894983.0,15932429.0,2.7
2019-04-16,1672.76,157.0,1750,69.53,5894983.0,15932429.0,2.7
2019-04-17,1657.04,157.0,1750,69.431,5894983.0,15932429.0,2.7
2019-04-18,1693.97,157.0,1750,69.395,5894983.0,15932429.0,2.7
2019-04-19,1670.15,157.0,1750,69.407,5894983.0,15932429.0,2.7
2019-04-20,1638.94,157.0,1750,69.407,5894983.0,15932429.0,2.7
2019-04-21,1655.38,157.0,1750,69.407,5894983.0,15932429.0,2.7
2019-04-22,1653.65,157.0,1750,69.7,5894983.0,15932429.0,2.7
2019-04-23,1661.51,157.0,1750,69.77,5894983.0,15932429.0,2.7
2019-04-24,1657.33,157.0,1750,69.96,5894983.0,15932429.0,2.7
2019-04-25,1676.36,157.0,1750,70.17,5894983.0,15932429.0,2.7
2019-04-26,1658.68,157.0,1750,69.85,5894983.0,15932429.0,2.7
2019-04-27,1653.41,157.0,1750,69.85,5894983.0,15932429.0,2.7
2019-04-28,1586.95,157.0,1750,69.85,5894983.0,15932429.0,2.7
2019-04-29,1608.03,157.0,1750,69.817,5894983.0,15932429.0,2.7
2019-04-30,1678.83,157.0,1750,69.647,5894983.0,15932429.0,2.7
2019-05-01,1639.86,157.6,1750,69.545,5894983.0,15932429.0,2.7
2019-05-02,1689.69,157.6,1750,69.41,5894983.0,15932429.0,2.7
2019-05-03,1674.16,157.6,1750,69.095,5894983.0,15932429.0,2.7
2019-05-04,1650.79,157.6,1750,69.095,5894983.0,15932429.0,2.7
2019-05-05,1659.01,157.6,1750,69.095,5894983.0,15932429.0,2.7
2019-05-06,1627.94,157.6,1750,69.38,5894983.0,15932429.0,2.7
2019-05-07,1674.21,157.6,1750,69.645,5894983.0,15932429.0,2.7
2019-05-08,1652.09,157.6,1750,69.72,5894983.0,15932429.0,2.7
2019-05-09,1657.64,157.6,1750,70.2,5894983.0,15932429.0,2.7
2019-05-10,1668.87,157.6,1750,70.015,5894983.0,15932429.0,2.7
2019-05-11,1653.53,157.6,1750,70.015,5894983.0,15932429.0,2.7
2019-05-12,1659.44,157.6,1750,70.015,5894983.0,15932429.0,2.7
2019-05-13,1651.92,157.6,1750,70.57,5894983.0,15932429.0,2.7
2019-05-14,1663.96,157.6,1750,70.332,5894983.0,15932429.0,2.7
2019-05-15,1668.54,157.6,1750,70.249,5894983.0,15932429.0,2.7
2019-05-16,1671.95,157.6,1750,70.13,5894983.0,15932429.0,2.7
2019-05-17,1696.38,157.6,1750,70.28,5894983.0,15932429.0,2.7
2019-05-18,1672.24,157.6,1750,70.28,5894983.0,15932429.0,2.7
2019-05-19,1657.82,157.6,1750,70.28,5894983.0,15932429.0,2.7
2019-05-20,1678.39,157.6,1750,69.609,5894983.0,15932429.0,2.7
2019-05-21,1671.04,157.6,1750,69.645,5894983.0,15932429.0,2.7
2019-05-22,1698.19,157.6,1750,69.65,5894983.0,15932429.0,2.7
2019-05-23,1712.74,157.6,1750,69.665,5894983.0,15932429.0,2.7
