State,Crop,Calendar,Mandi Arrival Quantity (AgMarknet) (AgMarknet),Mandi Modal Price (AgMarknet),USD_INR_Price,Crop_Year,Area,Production,Yield,MSP_Fixed,WPI_Paddy,Crude_Price_USD,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant
Uttar Pradesh,Paddy,2015-02-06,15512.8,1456.9,61.97,2014 - 2015,5842029.0,13241518.0,2.27,1360,134.1,57.7999992370606,21.265919946666667,8.6712533,14.977669666666667,21.3401402,7.147197467999999,14.25692554,0.005333333333333334,0.005333333333333334,0.0,8.671018424,17.55359944,254.33851301333334
Uttar Pradesh,Paddy,2015-02-07,12629.8,1453.16,61.97,2014 - 2015,5842029.0,13241518.0,2.27,1360,134.1,57.7999992370606,22.739919986666667,9.563253318666666,16.291364533333333,22.759951346666668,8.173942105333333,15.854140473333333,0.3493333373333333,0.3493333373333333,0.0,9.899002586666667,21.92159946,231.09679112533334
Uttar Pradesh,Paddy,2015-02-08,5051.6,1464.94,61.97,2014 - 2015,5842029.0,13241518.0,2.27,1360,134.1,57.7999992370606,21.77591996,10.697253317333335,16.13466986,22.113195400000002,9.809425061333332,15.973194113333333,1.8279999737333332,1.8279999737333332,0.0,12.502917166666666,26.711999466666665,246.82375332933333
Uttar Pradesh,Paddy,2015-02-09,11062.8,1476.96,62.149,2014 - 2015,5842029.0,13241518.0,2.27,1360,134.1,58.3400001525879,23.504586706666664,10.862586710666665,16.733558906666666,23.8747788,9.827007068,16.372731773333335,0.0,0.0,0.0,11.151339410666667,22.387199586666664,289.09880773333333
Uttar Pradesh,Paddy,2015-02-10,11047.9,1465.96,62.327,2014 - 2015,5842029.0,13241518.0,2.27,1360,134.1,56.4300003051758,23.6052534,10.369253386666665,16.388336706666667,22.881218773333334,8.699978856,15.201133513333334,0.0,0.0,0.0,13.301767026666667,26.93759932,286.35641530666663
Uttar Pradesh,Paddy,2015-02-11,13293.2,1389.67,62.382,2014 - 2015,5842029.0,13241518.0,2.27,1360,134.1,54.6599998474121,22.912586746666666,9.693919936,16.177197793333335,22.36343288,8.04277348,15.228026806666668,0.06933333466666668,0.06933333466666668,0.0,10.777028164,23.260799586666664,258.79128390666665
Uttar Pradesh,Paddy,2015-02-12,12562.3,1454.06,62.15,2014 - 2015,5842029.0,13241518.0,2.27,1360,134.1,57.0499992370606,23.31192006666667,10.39125336,16.805864500000002,23.08907776,9.145381021333332,16.033611926666666,0.10933333466666667,0.10933333466666667,0.0,12.396673907999999,25.679999539999997,292.3652212266667
Uttar Pradesh,Paddy,2015-02-13,14433.2,1431.96,62.076,2014 - 2015,5842029.0,13241518.0,2.27,1360,134.1,57.3899993896484,23.589253373333335,10.872586733333334,16.95864208,22.38905764,9.485080217333334,15.936129526666667,0.0,0.0,0.0,15.094346226666666,30.739199346666666,269.25575760000004
Uttar Pradesh,Paddy,2015-02-14,14190.6,1416.56,62.076,2014 - 2015,5842029.0,13241518.0,2.27,1360,134.1,57.3899993896484,25.79992,11.030586713333333,18.785309093333332,26.48813396,9.884011650666666,18.645901053333333,0.0,0.0,0.0,10.799915536,20.02079968,158.48041400933332
Uttar Pradesh,Paddy,2015-02-15,4104.0,1385.84,62.076,2014 - 2015,5842029.0,13241518.0,2.27,1360,134.1,57.3899993896484,25.690586640000003,13.319919973333334,19.217419800000002,26.664933013333332,12.63075806,19.32389568,0.008000000000000002,0.008000000000000002,0.0,11.932811812,25.708799446666664,92.87131690666666
Uttar Pradesh,Paddy,2015-02-16,12820.6,1409.93,62.105,2014 - 2015,5842029.0,13241518.0,2.27,1360,134.1,57.3899993896484,25.79058682666667,13.99391996,19.709892093333334,26.211280266666666,13.598524646666666,19.723212333333333,0.445333344,0.445333344,0.0,14.051931366666668,29.985599439999998,97.55095847999999
Uttar Pradesh,Paddy,2015-02-17,11728.1,1408.3,62.157,2014 - 2015,5842029.0,13241518.0,2.27,1360,134.1,62.5299987792969,26.697919973333335,14.78525338,20.730864333333333,28.002020746666663,14.666473060000001,21.373172773333334,0.6466666686666667,0.6466666686666667,0.0,12.13996156,26.66879936,102.21231809333334
